engen_gas,engen_elec,engen_mintemp
740.0,180.0,8.0
740.0,170.0,8.0
1470.0,210.0,13.0
670.0,220.0,11.0
2090.0,480.0,7.0
420.0,200.0,9.0
480.0,250.0,12.0
1260.0,160.0,10.0
950.0,170.0,12.0
3510.0,130.0,11.0
390.0,90.0,11.0
790.0,150.0,10.0
2370.0,180.0,8.0
710.0,110.0,14.0
480.0,220.0,14.0
220.0,220.0,11.0
1860.0,150.0,13.0
490.0,150.0,11.0
900.0,190.0,10.0
480.0,190.0,16.0
340.0,200.0,9.0
1620.0,340.0,8.0
2330.0,320.0,7.0
5550.0,900.0,8.0
8020.0,770.0,6.0
6000.0,840.0,10.0
4880.0,560.0,13.0
6350.0,730.0,12.0
6480.0,850.0,9.0
7620.0,440.0,9.0
3480.0,800.0,9.0
4600.0,580.0,8.0
6990.0,690.0,9.0
6130.0,630.0,8.0
4420.0,510.0,8.0
280.0,470.0,8.0
3480.0,540.0,7.0
3120.0,480.0,8.0
760.0,490.0,6.0
130.0,450.0,8.0
2980.0,310.0,6.0
4000.0,380.0,6.0
2690.0,460.0,9.0
3660.0,500.0,12.0
2250.0,710.0,7.0
6660.0,500.0,11.0
3250.0,410.0,12.0
4240.0,450.0,12.0
2690.0,520.0,11.0
nan,480.0,11.0
nan,310.0,11.0
1740.0,230.0,12.0
nan,280.0,7.0
nan,520.0,5.0
nan,400.0,10.0
1430.0,420.0,8.0
480.0,280.0,9.0
3340.0,400.0,7.0
nan,390.0,4.0
1570.0,390.0,9.0
3310.0,200.0,8.0
3520.0,210.0,10.0
1160.0,170.0,9.0
1900.0,200.0,11.0
2560.0,260.0,8.0
1920.0,240.0,11.0
630.0,nan,11.0
410.0,230.0,12.0
1160.0,260.0,9.0
1200.0,220.0,12.0
2410.0,220.0,9.0
1040.0,nan,9.0
2020.0,180.0,10.0
1900.0,100.0,9.0
2190.0,90.0,9.0
3630.0,270.0,6.0
1600.0,380.0,9.0
1990.0,260.0,9.0
3060.0,430.0,9.0
3330.0,300.0,4.0
3210.0,370.0,8.0
1950.0,420.0,6.0
3510.0,270.0,1.0
3000.0,330.0,8.0
1540.0,180.0,11.0
4110.0,210.0,4.0
5000.0,340.0,5.0
1070.0,320.0,6.0
1460.0,320.0,2.0
1240.0,340.0,-1.0
1700.0,400.0,6.0
820.0,450.0,2.0
2700.0,320.0,7.0
1530.0,340.0,4.0
390.0,520.0,2.0
2500.0,580.0,1.0
1900.0,590.0,-2.0
5160.0,470.0,6.0
4010.0,470.0,3.0
2940.0,520.0,5.0
4270.0,380.0,3.0
3300.0,720.0,3.0
5720.0,580.0,0.0
2130.0,580.0,3.0
3230.0,530.0,6.0
2960.0,850.0,8.0
1620.0,420.0,2.0
550.0,610.0,-1.0
1790.0,400.0,-1.0
670.0,380.0,1.0
3170.0,560.0,3.0
490.0,370.0,-1.0
5770.0,390.0,-1.0
3450.0,350.0,-2.0
4950.0,470.0,-1.0
620.0,360.0,4.0
1150.0,360.0,3.0
1610.0,420.0,4.0
9890.0,210.0,6.0
nan,140.0,7.0
900.0,230.0,6.0
1110.0,400.0,-2.0
2370.0,210.0,-3.0
860.0,200.0,-6.0
2080.0,170.0,-4.0
1980.0,210.0,-3.0
3480.0,160.0,2.0
2860.0,210.0,0.0
870.0,210.0,-2.0
6550.0,250.0,-2.0
3500.0,210.0,-1.0
3140.0,280.0,1.0
1310.0,380.0,6.0
nan,320.0,9.0
nan,200.0,4.0
nan,490.0,2.0
nan,500.0,8.0
nan,430.0,11.0
nan,430.0,6.0
nan,380.0,1.0
nan,200.0,-3.0
nan,360.0,-2.0
810.0,430.0,-4.0
500.0,280.0,0.0
1840.0,280.0,3.0
2840.0,nan,2.0
3060.0,310.0,0.0
2050.0,150.0,1.0
3970.0,160.0,2.0
2550.0,270.0,0.0
2320.0,220.0,1.0
1920.0,210.0,-4.0
2700.0,150.0,-3.0
3630.0,200.0,1.0
4240.0,300.0,2.0
3480.0,220.0,0.0
4170.0,200.0,2.0
3790.0,200.0,2.0
2520.0,300.0,2.0
3330.0,330.0,6.0
240.0,320.0,0.0
350.0,180.0,-1.0
3350.0,230.0,-1.0
8110.0,360.0,0.0
1660.0,570.0,-1.0
310.0,490.0,-4.0
9160.0,240.0,3.0
5140.0,490.0,4.0
5760.0,420.0,5.0
7270.0,490.0,3.0
5470.0,360.0,0.0
6080.0,340.0,2.0
3070.0,560.0,6.0
4070.0,480.0,4.0
620.0,330.0,3.0
3060.0,170.0,1.0
1620.0,270.0,1.0
3810.0,290.0,2.0
2100.0,330.0,1.0
5220.0,240.0,1.0
1940.0,170.0,-1.0
3160.0,150.0,-1.0
4420.0,120.0,-4.0
2120.0,180.0,1.0
2640.0,270.0,0.0
2610.0,150.0,-1.0
560.0,100.0,0.0
3130.0,2600.0,-1.0
2890.0,100.0,1.0
2140.0,90.0,-1.0
1170.0,80.0,2.0
1370.0,50.0,1.0
3030.0,110.0,2.0
3950.0,120.0,nan
2570.0,90.0,nan
nan,100.0,nan
nan,80.0,nan
nan,90.0,nan
nan,70.0,nan
830.0,290.0,nan
550.0,150.0,nan
1580.0,140.0,nan
1240.0,nan,nan
790.0,210.0,nan
1510.0,210.0,nan
1720.0,250.0,nan
400.0,250.0,nan
320.0,210.0,nan
1380.0,200.0,nan
7620.0,250.0,nan
2770.0,120.0,nan
2940.0,390.0,nan
4810.0,340.0,nan
4640.0,320.0,nan
4320.0,440.0,nan
8000.0,440.0,nan
7470.0,390.0,nan
9270.0,620.0,nan
13700.0,420.0,nan
11610.0,530.0,nan
6830.0,580.0,nan
7130.0,730.0,nan
10690.0,860.0,nan
15440.0,480.0,nan
6280.0,360.0,nan
6320.0,510.0,nan
7940.0,440.0,nan
7560.0,380.0,nan
7470.0,320.0,nan
13950.0,440.0,nan
11740.0,360.0,nan
8610.0,450.0,nan
3570.0,510.0,nan
10190.0,390.0,nan
5820.0,580.0,nan
5470.0,380.0,nan
3670.0,410.0,nan
3900.0,580.0,nan
5860.0,460.0,nan
3930.0,400.0,nan
8120.0,530.0,nan
5750.0,400.0,nan
550.0,520.0,nan
8180.0,530.0,nan
3210.0,580.0,nan
320.0,710.0,nan
5530.0,510.0,nan
3560.0,700.0,nan
3620.0,nan,4.0
6630.0,550.0,4.0
3120.0,700.0,8.0
2840.0,610.0,9.0
4610.0,580.0,10.0
24370.0,450.0,12.0
2150.0,260.0,8.0
7300.0,330.0,6.0
14100.0,220.0,9.0
5410.0,240.0,8.0
1610.0,290.0,6.0
1900.0,360.0,5.0
5370.0,340.0,6.0
2570.0,240.0,2.0
1610.0,330.0,3.0
3210.0,440.0,2.0
nan,520.0,3.0
nan,360.0,2.0
nan,520.0,6.0
nan,310.0,3.0
nan,410.0,9.0
nan,550.0,9.0
nan,970.0,8.0
1050.0,810.0,9.0
630.0,700.0,9.0
1200.0,640.0,6.0
1290.0,1280.0,6.0
710.0,620.0,4.0
670.0,630.0,7.0
6770.0,820.0,7.0
5170.0,610.0,5.0
5520.0,330.0,7.0
1080.0,480.0,5.0
1300.0,780.0,4.0
2460.0,350.0,5.0
320.0,360.0,7.0
790.0,400.0,11.0
470.0,570.0,10.0
470.0,570.0,7.0
810.0,550.0,7.0
1780.0,300.0,5.0
1550.0,420.0,6.0
670.0,510.0,8.0
210.0,420.0,8.0
1480.0,370.0,7.0
3850.0,380.0,9.0
150.0,400.0,9.0
1840.0,500.0,10.0
3020.0,440.0,11.0
2630.0,500.0,12.0
3560.0,570.0,11.0
3580.0,430.0,12.0
3220.0,500.0,8.0
7860.0,570.0,7.0
3180.0,600.0,8.0
1420.0,610.0,9.0
1290.0,580.0,8.0
5260.0,420.0,10.0
1640.0,330.0,10.0
520.0,410.0,11.0
3370.0,440.0,8.0
1850.0,260.0,-1.0
2840.0,240.0,5.0
150.0,390.0,2.0
3920.0,460.0,4.0
nan,330.0,7.0
1200.0,440.0,7.0
5060.0,240.0,7.0
790.0,490.0,6.0
4050.0,410.0,6.0
800.0,1480.0,5.0
1980.0,840.0,5.0
720.0,330.0,6.0
2220.0,380.0,5.0
530.0,320.0,3.0
220.0,280.0,5.0
990.0,370.0,6.0
2570.0,150.0,6.0
170.0,250.0,8.0
1680.0,260.0,10.0
1340.0,150.0,9.0
2810.0,120.0,13.0
390.0,120.0,8.0
900.0,220.0,7.0
840.0,340.0,6.0
2530.0,660.0,7.0
950.0,500.0,7.0
1260.0,420.0,9.0
630.0,290.0,8.0
830.0,340.0,12.0
1010.0,440.0,12.0
1980.0,500.0,14.0
1360.0,580.0,14.0
1420.0,680.0,12.0
1290.0,960.0,9.0
1360.0,940.0,11.0
2210.0,580.0,8.0
1540.0,760.0,13.0
2300.0,480.0,11.0
2620.0,590.0,8.0
2520.0,760.0,8.0
3480.0,560.0,8.0
1760.0,600.0,9.0
2450.0,550.0,7.0
3650.0,560.0,9.0
5060.0,540.0,10.0
3290.0,610.0,11.0
1880.0,540.0,13.0
1910.0,440.0,11.0
4690.0,470.0,9.0
1510.0,380.0,12.0
510.0,470.0,12.0
2690.0,560.0,11.0
760.0,550.0,14.0
1120.0,460.0,14.0
3580.0,700.0,14.0
3830.0,270.0,9.0
430.0,560.0,12.0
2550.0,400.0,13.0
530.0,380.0,13.0
1800.0,200.0,11.0
4130.0,310.0,9.0
2460.0,300.0,8.0
1990.0,450.0,10.0
770.0,380.0,11.0
1230.0,420.0,10.0
1230.0,370.0,11.0
500.0,310.0,11.0
4150.0,470.0,9.0
5320.0,430.0,11.0
4420.0,680.0,9.0
2730.0,600.0,9.0
4460.0,250.0,12.0
3370.0,520.0,13.0
3410.0,700.0,8.0
1400.0,680.0,12.0
3260.0,810.0,11.0
980.0,540.0,10.0
3900.0,480.0,8.0
4600.0,480.0,11.0
2420.0,390.0,11.0
2130.0,540.0,13.0
1710.0,370.0,11.0
3820.0,340.0,12.0
1120.0,530.0,9.0
2370.0,520.0,12.0
1140.0,580.0,12.0
1790.0,350.0,9.0
210.0,370.0,12.0
2210.0,380.0,12.0
1320.0,510.0,11.0
2040.0,700.0,11.0
470.0,510.0,12.0
870.0,390.0,10.0
860.0,250.0,11.0
480.0,370.0,11.0
730.0,240.0,11.0
1520.0,190.0,11.0
480.0,240.0,11.0
150.0,590.0,9.0
1000.0,440.0,12.0
2280.0,370.0,13.0
3240.0,nan,9.0
2390.0,560.0,8.0
7270.0,440.0,10.0
410.0,580.0,8.0
3950.0,330.0,8.0
7770.0,380.0,8.0
6700.0,600.0,13.0
4850.0,360.0,11.0
260.0,390.0,7.0
4580.0,660.0,9.0
6220.0,490.0,12.0
3440.0,200.0,10.0
2180.0,200.0,12.0
4080.0,330.0,11.0
4610.0,220.0,11.0
2040.0,800.0,10.0
2630.0,570.0,8.0
5100.0,290.0,14.0
2210.0,320.0,14.0
3820.0,560.0,11.0
2820.0,300.0,13.0
3380.0,300.0,11.0
4000.0,710.0,10.0
1150.0,560.0,16.0
2210.0,380.0,9.0
3440.0,410.0,8.0
2760.0,480.0,7.0
400.0,370.0,8.0
3040.0,640.0,6.0
1820.0,480.0,10.0
1770.0,460.0,13.0
260.0,310.0,12.0
400.0,440.0,9.0
450.0,420.0,9.0
1080.0,410.0,9.0
700.0,290.0,8.0
1030.0,450.0,9.0
nan,360.0,8.0
nan,260.0,8.0
nan,290.0,8.0
nan,nan,7.0
nan,120.0,8.0
1230.0,260.0,6.0
2720.0,250.0,8.0
1230.0,170.0,6.0
nan,100.0,6.0
160.0,560.0,9.0
2640.0,390.0,12.0
3240.0,120.0,7.0
3410.0,770.0,11.0
8270.0,600.0,12.0
4680.0,380.0,12.0
4320.0,550.0,11.0
4930.0,580.0,11.0
3930.0,430.0,11.0
2910.0,350.0,12.0
3700.0,580.0,7.0
2860.0,610.0,5.0
5290.0,610.0,10.0
4250.0,430.0,8.0
3890.0,330.0,9.0
760.0,560.0,7.0
3350.0,430.0,4.0
1120.0,380.0,9.0
480.0,410.0,8.0
1330.0,450.0,10.0
nan,460.0,9.0
nan,580.0,11.0
2810.0,170.0,8.0
2460.0,340.0,11.0
320.0,530.0,11.0
1790.0,490.0,12.0
980.0,400.0,9.0
310.0,210.0,12.0
2760.0,470.0,9.0
2450.0,nan,9.0
1950.0,320.0,10.0
240.0,200.0,9.0
1900.0,80.0,9.0
910.0,150.0,6.0
870.0,100.0,9.0
2610.0,80.0,9.0
2820.0,100.0,9.0
110.0,80.0,4.0
490.0,1010.0,8.0
3510.0,100.0,6.0
1740.0,90.0,1.0
2420.0,60.0,8.0
7710.0,260.0,11.0
1570.0,140.0,4.0
230.0,70.0,5.0
2350.0,280.0,6.0
4330.0,290.0,2.0
3110.0,330.0,-1.0
630.0,380.0,6.0
4810.0,340.0,2.0
6450.0,220.0,7.0
6490.0,380.0,4.0
6130.0,700.0,2.0
8960.0,380.0,1.0
8450.0,500.0,-2.0
6010.0,430.0,6.0
10580.0,580.0,3.0
19150.0,610.0,5.0
11580.0,490.0,3.0
1360.0,400.0,3.0
4310.0,500.0,0.0
9400.0,300.0,3.0
8500.0,440.0,6.0
9610.0,290.0,8.0
570.0,150.0,2.0
2960.0,110.0,-1.0
5060.0,110.0,-1.0
5230.0,130.0,1.0
990.0,250.0,3.0
10140.0,120.0,-1.0
8320.0,190.0,-1.0
16220.0,160.0,-2.0
15170.0,340.0,-1.0
14660.0,340.0,4.0
13080.0,540.0,3.0
5510.0,380.0,4.0
98580.0,590.0,6.0
9070.0,430.0,7.0
80100.0,350.0,6.0
9760.0,510.0,-2.0
5220.0,450.0,-3.0
1980.0,560.0,-6.0
6030.0,320.0,-4.0
6590.0,600.0,-3.0
6480.0,550.0,2.0
6660.0,360.0,0.0
7680.0,310.0,-2.0
9380.0,530.0,-2.0
31200.0,170.0,-1.0
5190.0,260.0,1.0
6800.0,200.0,6.0
6680.0,230.0,9.0
6390.0,240.0,4.0
10320.0,200.0,2.0
8130.0,150.0,8.0
12210.0,260.0,11.0
450.0,210.0,6.0
nan,150.0,1.0
nan,140.0,-3.0
nan,180.0,-2.0
nan,130.0,-4.0
nan,120.0,0.0
nan,70.0,3.0
nan,290.0,2.0
nan,190.0,0.0
nan,340.0,1.0
13590.0,310.0,2.0
23670.0,500.0,0.0
24250.0,380.0,1.0
5870.0,440.0,-4.0
13520.0,430.0,-3.0
7600.0,470.0,1.0
33550.0,580.0,2.0
10800.0,520.0,0.0
13670.0,500.0,2.0
10310.0,500.0,2.0
7640.0,490.0,2.0
3430.0,650.0,6.0
17090.0,410.0,0.0
5200.0,200.0,-1.0
3250.0,210.0,-1.0
3090.0,340.0,0.0
3160.0,430.0,-1.0
930.0,400.0,-4.0
780.0,470.0,3.0
2420.0,800.0,4.0
4740.0,510.0,5.0
770.0,450.0,3.0
290.0,380.0,0.0
4270.0,490.0,2.0
2860.0,500.0,6.0
2260.0,500.0,4.0
3260.0,480.0,3.0
1980.0,500.0,1.0
2660.0,510.0,1.0
3340.0,290.0,2.0
4740.0,350.0,1.0
8870.0,340.0,1.0
7640.0,430.0,-1.0
4350.0,430.0,-1.0
16430.0,420.0,-4.0
12030.0,590.0,1.0
14380.0,350.0,0.0
1360.0,330.0,-1.0
2130.0,600.0,0.0
6000.0,460.0,-1.0
4650.0,360.0,1.0
1300.0,570.0,-1.0
3420.0,460.0,2.0
4370.0,660.0,1.0
4420.0,500.0,2.0
4660.0,360.0,nan
560.0,410.0,nan
2630.0,340.0,nan
6270.0,360.0,nan
4000.0,420.0,nan
3890.0,420.0,nan
3160.0,480.0,nan
5260.0,490.0,nan
3930.0,280.0,nan
4490.0,400.0,nan
10800.0,640.0,nan
10210.0,340.0,nan
12260.0,230.0,nan
13900.0,340.0,nan
2780.0,300.0,nan
nan,470.0,nan
nan,750.0,nan
nan,380.0,nan
nan,410.0,nan
nan,410.0,nan
nan,360.0,nan
nan,400.0,nan
nan,300.0,nan
nan,350.0,nan
nan,550.0,nan
nan,590.0,nan
nan,520.0,nan
3150.0,380.0,nan
nan,340.0,nan
nan,520.0,nan
nan,480.0,nan
11520.0,240.0,nan
8600.0,330.0,nan
5230.0,430.0,nan
4990.0,520.0,nan
5540.0,260.0,nan
4560.0,400.0,nan
3330.0,340.0,nan
2950.0,260.0,nan
6000.0,470.0,nan
2970.0,420.0,nan
2800.0,360.0,nan
8440.0,390.0,nan
6680.0,520.0,nan
8250.0,520.0,nan
490.0,280.0,nan
8220.0,410.0,nan
4670.0,400.0,nan
6290.0,480.0,nan
83390.0,280.0,nan
11070.0,360.0,nan
7500.0,720.0,nan
nan,350.0,nan
nan,390.0,nan
14430.0,490.0,nan
9390.0,480.0,4.0
10710.0,350.0,4.0
7030.0,450.0,8.0
9100.0,400.0,9.0
9400.0,650.0,10.0
7900.0,660.0,12.0
3290.0,470.0,8.0
18560.0,430.0,6.0
9150.0,770.0,9.0
5480.0,430.0,8.0
15040.0,550.0,6.0
8460.0,520.0,5.0
6670.0,360.0,6.0
nan,570.0,2.0
nan,1290.0,3.0
24960.0,740.0,2.0
10330.0,550.0,3.0
46760.0,580.0,2.0
13700.0,680.0,6.0
5860.0,1090.0,3.0
9270.0,830.0,9.0
8450.0,940.0,9.0
9710.0,700.0,8.0
14360.0,460.0,9.0
9130.0,590.0,9.0
8140.0,240.0,6.0
8970.0,700.0,6.0
3390.0,650.0,4.0
4550.0,670.0,7.0
4810.0,540.0,7.0
4580.0,630.0,5.0
7780.0,520.0,7.0
5450.0,760.0,5.0
8250.0,650.0,4.0
710.0,670.0,5.0
10980.0,670.0,7.0
5640.0,350.0,11.0
30930.0,580.0,10.0
9690.0,810.0,7.0
4630.0,190.0,7.0
5330.0,200.0,5.0
5690.0,100.0,6.0
4600.0,220.0,8.0
3470.0,220.0,8.0
750.0,210.0,7.0
2530.0,390.0,9.0
630.0,330.0,9.0
630.0,240.0,10.0
1410.0,210.0,11.0
2380.0,250.0,12.0
1170.0,210.0,11.0
1410.0,150.0,12.0
3530.0,100.0,8.0
420.0,210.0,7.0
1420.0,260.0,8.0
340.0,220.0,9.0
4030.0,110.0,8.0
1610.0,290.0,10.0
450.0,310.0,10.0
15410.0,450.0,11.0
1630.0,250.0,8.0
1660.0,180.0,14.0
8870.0,190.0,9.0
370.0,500.0,9.0
1490.0,450.0,8.0
3300.0,420.0,11.0
3270.0,340.0,8.0
2790.0,380.0,10.0
5080.0,390.0,6.0
1030.0,210.0,7.0
390.0,400.0,8.0
5650.0,340.0,8.0
1910.0,250.0,6.0
3130.0,220.0,3.0
7390.0,240.0,3.0
4530.0,200.0,3.0
5830.0,540.0,-1.0
9580.0,550.0,5.0
3830.0,250.0,8.0
110.0,530.0,9.0
17260.0,470.0,2.0
12130.0,630.0,2.0
17530.0,410.0,5.0
5940.0,510.0,0.0
9940.0,560.0,-1.0
1780.0,430.0,5.0
8720.0,470.0,2.0
18640.0,550.0,4.0
6600.0,600.0,7.0
7680.0,240.0,7.0
8150.0,330.0,7.0
5080.0,230.0,6.0
110.0,360.0,6.0
5080.0,350.0,5.0
14790.0,610.0,5.0
9690.0,600.0,6.0
13710.0,550.0,5.0
19150.0,510.0,3.0
10630.0,330.0,5.0
4840.0,390.0,6.0
8180.0,510.0,6.0
21700.0,470.0,8.0
75470.0,660.0,10.0
10120.0,330.0,9.0
7560.0,350.0,13.0
9010.0,500.0,8.0
11180.0,580.0,7.0
9010.0,280.0,6.0
7390.0,580.0,7.0
8140.0,680.0,7.0
10620.0,nan,9.0
11640.0,460.0,8.0
9270.0,580.0,12.0
11240.0,450.0,12.0
5990.0,530.0,14.0
6660.0,430.0,14.0
1300.0,560.0,12.0
3580.0,350.0,9.0
4030.0,530.0,11.0
5540.0,320.0,8.0
1850.0,400.0,13.0
3740.0,420.0,11.0
5310.0,420.0,8.0
540.0,470.0,8.0
2910.0,510.0,8.0
1410.0,390.0,9.0
3540.0,350.0,7.0
3100.0,410.0,9.0
220.0,430.0,10.0
5200.0,310.0,11.0
3990.0,300.0,13.0
4620.0,400.0,11.0
4410.0,370.0,9.0
2630.0,410.0,12.0
3710.0,400.0,12.0
3270.0,290.0,11.0
2240.0,410.0,14.0
1560.0,390.0,14.0
840.0,280.0,14.0
4540.0,480.0,9.0
3980.0,430.0,12.0
3580.0,440.0,13.0
1860.0,530.0,13.0
2130.0,690.0,11.0
750.0,530.0,9.0
950.0,nan,8.0
340.0,740.0,10.0
1050.0,520.0,11.0
860.0,390.0,10.0
4060.0,330.0,11.0
1940.0,250.0,11.0
2410.0,nan,9.0
840.0,370.0,11.0
2000.0,440.0,9.0
3990.0,440.0,9.0
320.0,300.0,12.0
1320.0,350.0,13.0
340.0,280.0,8.0
1210.0,230.0,12.0
340.0,590.0,11.0
450.0,350.0,10.0
3350.0,300.0,8.0
1800.0,390.0,11.0
510.0,800.0,11.0
630.0,550.0,13.0
1740.0,400.0,11.0
1010.0,560.0,12.0
410.0,520.0,9.0
1560.0,440.0,12.0
2140.0,640.0,12.0
1000.0,580.0,9.0
5050.0,520.0,12.0
4460.0,500.0,12.0
4400.0,410.0,11.0
6620.0,350.0,11.0
4310.0,370.0,12.0
2700.0,300.0,10.0
1850.0,360.0,11.0
4820.0,210.0,11.0
4740.0,100.0,11.0
450.0,110.0,11.0
3400.0,60.0,11.0
5970.0,1840.0,9.0
2450.0,120.0,12.0
5770.0,420.0,13.0
2970.0,580.0,9.0
4420.0,300.0,8.0
2530.0,370.0,10.0
4110.0,nan,8.0
7750.0,470.0,8.0
1260.0,380.0,8.0
1100.0,nan,13.0
1480.0,300.0,11.0
400.0,500.0,7.0
450.0,420.0,9.0
780.0,360.0,12.0
250.0,350.0,10.0
2250.0,540.0,12.0
700.0,400.0,11.0
1310.0,370.0,11.0
740.0,490.0,10.0
1390.0,550.0,8.0
540.0,520.0,14.0
950.0,370.0,14.0
1180.0,340.0,11.0
1220.0,390.0,13.0
790.0,270.0,11.0
2630.0,640.0,10.0
8500.0,350.0,16.0
1900.0,320.0,9.0
1180.0,70.0,8.0
4280.0,910.0,7.0
6810.0,490.0,8.0
2340.0,460.0,6.0
3690.0,390.0,10.0
nan,270.0,13.0
nan,960.0,12.0
nan,370.0,9.0
7650.0,450.0,9.0
nan,490.0,9.0
nan,360.0,8.0
730.0,610.0,9.0
nan,210.0,8.0
nan,310.0,8.0
nan,590.0,8.0
220.0,790.0,7.0
950.0,570.0,8.0
nan,450.0,6.0
nan,550.0,8.0
nan,nan,6.0
73770.0,nan,6.0
15340.0,nan,9.0
10450.0,nan,12.0
7110.0,nan,7.0
7800.0,nan,11.0
7700.0,nan,12.0
2220.0,nan,12.0
530.0,nan,11.0
1590.0,nan,11.0
2330.0,nan,11.0
1420.0,nan,12.0
2000.0,nan,7.0
630.0,nan,5.0
1580.0,nan,10.0
2950.0,nan,8.0
340.0,nan,9.0
1640.0,nan,7.0
490.0,nan,4.0
4760.0,nan,9.0
4070.0,nan,8.0
480.0,nan,10.0
560.0,nan,9.0
1660.0,nan,11.0
1120.0,nan,8.0
2440.0,nan,11.0
730.0,nan,11.0
410.0,nan,12.0
890.0,nan,9.0
300.0,240.0,12.0
1330.0,260.0,9.0
1140.0,280.0,9.0
2460.0,160.0,10.0
1740.0,220.0,9.0
990.0,260.0,9.0
340.0,270.0,6.0
3130.0,nan,9.0
2760.0,160.0,9.0
1900.0,140.0,9.0
1620.0,200.0,4.0
170.0,310.0,8.0
2180.0,180.0,6.0
22750.0,260.0,1.0
3760.0,170.0,8.0
560.0,160.0,11.0
1790.0,240.0,4.0
1260.0,220.0,5.0
630.0,250.0,6.0
3980.0,250.0,2.0
1010.0,260.0,-1.0
2210.0,280.0,6.0
3670.0,200.0,2.0
320.0,200.0,7.0
2140.0,180.0,4.0
780.0,210.0,2.0
1140.0,120.0,1.0
1290.0,150.0,-2.0
1560.0,220.0,6.0
1500.0,160.0,3.0
320.0,200.0,5.0
790.0,200.0,3.0
210.0,150.0,3.0
3480.0,70.0,0.0
1140.0,200.0,3.0
2650.0,150.0,6.0
2830.0,210.0,8.0
2920.0,280.0,2.0
2890.0,330.0,-1.0
nan,260.0,-1.0
380.0,290.0,1.0
450.0,430.0,3.0
nan,390.0,-1.0
nan,370.0,-1.0
nan,450.0,-2.0
nan,500.0,-1.0
nan,440.0,4.0
nan,470.0,3.0
nan,470.0,4.0
nan,550.0,6.0
nan,340.0,7.0
nan,300.0,6.0
nan,390.0,-2.0
nan,250.0,-3.0
nan,250.0,-6.0
nan,200.0,-4.0
nan,440.0,-3.0
2430.0,400.0,2.0
2840.0,250.0,0.0
6420.0,330.0,-2.0
1420.0,380.0,-2.0
3090.0,390.0,-1.0
2390.0,290.0,1.0
3050.0,270.0,6.0
2570.0,250.0,9.0
1510.0,260.0,4.0
3630.0,270.0,2.0
2210.0,270.0,8.0
3000.0,220.0,11.0
3330.0,nan,6.0
3500.0,170.0,1.0
5360.0,340.0,-3.0
7670.0,220.0,-2.0
3210.0,270.0,-4.0
6220.0,290.0,0.0
1360.0,200.0,3.0
2700.0,350.0,2.0
7390.0,240.0,0.0
2510.0,410.0,1.0
5720.0,110.0,2.0
560.0,230.0,0.0
2620.0,110.0,1.0
3280.0,100.0,-4.0
2800.0,110.0,-3.0
2170.0,240.0,1.0
1530.0,110.0,2.0
10740.0,230.0,0.0
6590.0,270.0,2.0
3690.0,100.0,2.0
5220.0,180.0,2.0
7540.0,250.0,6.0
1800.0,230.0,0.0
5460.0,110.0,-1.0
2710.0,80.0,-1.0
4810.0,80.0,0.0
1340.0,210.0,-1.0
4310.0,220.0,-4.0
4110.0,160.0,3.0
2700.0,150.0,4.0
4080.0,150.0,5.0
1020.0,nan,3.0
3130.0,140.0,0.0
2960.0,140.0,2.0
5170.0,120.0,6.0
2620.0,120.0,4.0
1940.0,200.0,3.0
4150.0,160.0,1.0
1960.0,170.0,1.0
4310.0,1390.0,2.0
220.0,80.0,1.0
3580.0,200.0,1.0
2210.0,180.0,-1.0
2840.0,160.0,-1.0
7540.0,130.0,-4.0
5720.0,190.0,1.0
480.0,320.0,0.0
7010.0,270.0,-1.0
2830.0,100.0,0.0
4330.0,100.0,-1.0
2360.0,110.0,1.0
2280.0,80.0,-1.0
3700.0,140.0,2.0
5950.0,110.0,1.0
5590.0,90.0,2.0
2980.0,1140.0,nan
3850.0,790.0,nan
5650.0,690.0,nan
4550.0,900.0,nan
1140.0,710.0,nan
8270.0,550.0,nan
7980.0,980.0,nan
6120.0,860.0,nan
240.0,600.0,nan
11650.0,850.0,nan
6070.0,1980.0,nan
6530.0,510.0,nan
13240.0,450.0,nan
48460.0,710.0,nan
4900.0,560.0,nan
3360.0,430.0,nan
2940.0,600.0,nan
4000.0,760.0,nan
390.0,670.0,nan
4600.0,880.0,nan
4430.0,640.0,nan
4610.0,1350.0,nan
5730.0,690.0,nan
8180.0,640.0,nan
2620.0,470.0,nan
4290.0,680.0,nan
12950.0,340.0,nan
3790.0,520.0,nan
1370.0,350.0,nan
1500.0,500.0,nan
4330.0,310.0,nan
1860.0,730.0,nan
3710.0,520.0,nan
2140.0,460.0,nan
2520.0,470.0,nan
1110.0,410.0,nan
1160.0,380.0,nan
2420.0,930.0,nan
1900.0,400.0,nan
4420.0,300.0,nan
5290.0,440.0,nan
6530.0,400.0,nan
8560.0,320.0,nan
4350.0,940.0,nan
10800.0,470.0,nan
17260.0,520.0,nan
6720.0,580.0,nan
13300.0,700.0,nan
10710.0,600.0,nan
5530.0,530.0,nan
10320.0,690.0,nan
5670.0,720.0,nan
23020.0,1580.0,nan
13230.0,600.0,nan
8020.0,210.0,nan
4300.0,100.0,4.0
7920.0,920.0,4.0
4210.0,780.0,8.0
4640.0,nan,9.0
4880.0,500.0,10.0
5750.0,830.0,12.0
870.0,530.0,8.0
3360.0,450.0,6.0
6380.0,680.0,9.0
3410.0,800.0,8.0
320.0,380.0,6.0
1160.0,440.0,5.0
