gen_gas,gen_elec
880.0,200.0
5860.0,300.0
2310.0,240.0
1280.0,260.0
4000.0,270.0
1620.0,230.0
3310.0,200.0
3000.0,120.0
5300.0,160.0
5250.0,140.0
1520.0,240.0
970.0,270.0
1960.0,240.0
2040.0,270.0
2110.0,490.0
3400.0,400.0
520.0,400.0
890.0,280.0
160.0,490.0
1560.0,280.0
840.0,390.0
720.0,470.0
3690.0,560.0
2550.0,1100.0
1900.0,890.0
2680.0,770.0
4580.0,730.0
2670.0,1260.0
1900.0,700.0
4740.0,510.0
2910.0,570.0
4580.0,740.0
3240.0,730.0
4270.0,830.0
3520.0,900.0
1290.0,720.0
2950.0,540.0
2640.0,1180.0
1740.0,590.0
4140.0,510.0
2920.0,610.0
2530.0,610.0
2530.0,600.0
5210.0,580.0
3280.0,600.0
nan,810.0
nan,720.0
15040.0,730.0
8600.0,660.0
23850.0,670.0
1140.0,690.0
7460.0,810.0
6770.0,500.0
4660.0,500.0
3860.0,490.0
1230.0,810.0
8960.0,600.0
1710.0,300.0
1360.0,580.0
450.0,730.0
220.0,810.0
760.0,370.0
2550.0,520.0
1580.0,470.0
1340.0,nan
1650.0,400.0
840.0,360.0
4610.0,460.0
1320.0,360.0
12040.0,230.0
750.0,270.0
2130.0,490.0
540.0,360.0
1230.0,340.0
520.0,410.0
7300.0,440.0
840.0,300.0
nan,320.0
nan,320.0
nan,350.0
320.0,260.0
700.0,310.0
7380.0,280.0
1030.0,180.0
580.0,370.0
110.0,450.0
340.0,260.0
500.0,400.0
110.0,450.0
580.0,400.0
2380.0,400.0
3480.0,270.0
3130.0,330.0
2480.0,490.0
4020.0,330.0
5130.0,350.0
8060.0,500.0
5290.0,420.0
2470.0,410.0
4400.0,380.0
nan,470.0
26220.0,470.0
7610.0,nan
11320.0,270.0
13910.0,240.0
4690.0,270.0
2570.0,300.0
6360.0,330.0
7390.0,260.0
nan,260.0
4240.0,170.0
2960.0,150.0
5000.0,190.0
8840.0,260.0
7370.0,180.0
8940.0,200.0
12220.0,190.0
3600.0,280.0
8020.0,240.0
12520.0,160.0
43540.0,340.0
3420.0,330.0
4520.0,480.0
2490.0,300.0
nan,370.0
nan,340.0
nan,390.0
nan,360.0
nan,270.0
3820.0,300.0
4210.0,210.0
nan,370.0
nan,310.0
nan,220.0
2140.0,280.0
870.0,320.0
nan,190.0
nan,240.0
nan,180.0
5370.0,310.0
1580.0,210.0
630.0,370.0
3370.0,300.0
1160.0,250.0
3050.0,260.0
2500.0,nan
960.0,250.0
2610.0,250.0
1260.0,480.0
2430.0,260.0
850.0,170.0
2400.0,280.0
5390.0,220.0
1760.0,180.0
950.0,200.0
3030.0,170.0
2840.0,110.0
7250.0,150.0
650.0,230.0
280.0,120.0
410.0,100.0
2070.0,120.0
1730.0,70.0
2240.0,70.0
2780.0,110.0
2750.0,190.0
4050.0,130.0
5290.0,160.0
3090.0,170.0
1350.0,270.0
5900.0,290.0
9210.0,570.0
3030.0,250.0
3210.0,330.0
5970.0,390.0
5710.0,430.0
3690.0,410.0
2950.0,420.0
5850.0,760.0
2540.0,420.0
5880.0,530.0
3530.0,770.0
5370.0,700.0
6550.0,660.0
11070.0,1020.0
6650.0,580.0
13780.0,420.0
940.0,160.0
5540.0,180.0
7960.0,330.0
110.0,330.0
400.0,250.0
3200.0,180.0
1330.0,260.0
800.0,260.0
170.0,210.0
2100.0,260.0
1790.0,340.0
1090.0,390.0
1480.0,210.0
1510.0,220.0
3160.0,130.0
2710.0,200.0
5180.0,140.0
2520.0,90.0
3350.0,100.0
5020.0,100.0
12920.0,110.0
nan,40.0
nan,220.0
nan,230.0
nan,150.0
5910.0,nan
2230.0,120.0
5520.0,550.0
3080.0,450.0
2240.0,520.0
4880.0,380.0
8370.0,290.0
7230.0,310.0
5060.0,290.0
5000.0,200.0
3240.0,250.0
4000.0,260.0
8800.0,150.0
2140.0,340.0
1260.0,240.0
2860.0,220.0
3020.0,240.0
3080.0,340.0
3110.0,270.0
2930.0,320.0
2780.0,210.0
2640.0,330.0
760.0,370.0
3640.0,260.0
5080.0,360.0
3290.0,310.0
600.0,340.0
4470.0,470.0
2280.0,610.0
2830.0,300.0
2680.0,360.0
3480.0,350.0
2860.0,390.0
700.0,460.0
1040.0,450.0
2530.0,460.0
440.0,380.0
840.0,490.0
670.0,440.0
800.0,350.0
1340.0,340.0
190.0,300.0
380.0,470.0
2220.0,370.0
3360.0,490.0
1190.0,710.0
1000.0,580.0
1520.0,600.0
nan,880.0
nan,960.0
nan,800.0
nan,550.0
nan,530.0
nan,530.0
2210.0,640.0
3460.0,340.0
4710.0,360.0
6340.0,400.0
3940.0,340.0
3950.0,260.0
5690.0,370.0
10270.0,480.0
8180.0,320.0
9440.0,220.0
9130.0,160.0
11530.0,240.0
3640.0,230.0
5240.0,250.0
5750.0,200.0
nan,280.0
nan,250.0
nan,320.0
nan,410.0
nan,340.0
2340.0,560.0
770.0,510.0
110.0,500.0
2580.0,780.0
590.0,620.0
1420.0,620.0
1120.0,420.0
950.0,580.0
4980.0,330.0
nan,380.0
nan,560.0
nan,860.0
6260.0,560.0
5600.0,570.0
650.0,340.0
2090.0,430.0
2970.0,450.0
2050.0,580.0
2090.0,290.0
nan,480.0
6080.0,360.0
3820.0,980.0
14570.0,1200.0
2310.0,1190.0
4030.0,1500.0
6480.0,40.0
6350.0,130.0
150.0,70.0
5440.0,40.0
4980.0,90.0
6060.0,90.0
4390.0,100.0
5280.0,100.0
6190.0,220.0
6950.0,100.0
3440.0,350.0
6500.0,200.0
1000.0,300.0
4030.0,420.0
9440.0,250.0
5170.0,nan
6020.0,nan
11610.0,nan
4600.0,nan
10500.0,70.0
8690.0,nan
6860.0,nan
5920.0,nan
8430.0,660.0
5960.0,440.0
33330.0,380.0
7760.0,380.0
740.0,310.0
7060.0,380.0
9100.0,430.0
7180.0,490.0
7380.0,430.0
13580.0,560.0
89790.0,760.0
9630.0,510.0
7590.0,370.0
2220.0,600.0
nan,430.0
nan,360.0
nan,570.0
nan,320.0
nan,330.0
nan,nan
nan,280.0
nan,370.0
nan,350.0
5100.0,290.0
6270.0,260.0
7960.0,400.0
12530.0,250.0
6360.0,400.0
5910.0,590.0
55540.0,450.0
4470.0,490.0
6200.0,450.0
4540.0,420.0
4590.0,450.0
5040.0,540.0
2010.0,530.0
6700.0,520.0
6840.0,390.0
5090.0,420.0
3690.0,40.0
5780.0,800.0
720.0,470.0
6560.0,290.0
4600.0,220.0
16970.0,320.0
3000.0,150.0
3720.0,270.0
10940.0,170.0
6730.0,80.0
13740.0,170.0
11530.0,190.0
7040.0,190.0
4130.0,170.0
7470.0,280.0
8210.0,230.0
4850.0,240.0
5930.0,250.0
8440.0,350.0
7180.0,320.0
7950.0,330.0
3340.0,380.0
31830.0,350.0
9830.0,340.0
5480.0,300.0
2840.0,400.0
5290.0,470.0
3190.0,480.0
11900.0,410.0
nan,nan
nan,nan
nan,nan
nan,nan
470.0,nan
780.0,nan
530.0,nan
1090.0,nan
1060.0,nan
950.0,nan
280.0,nan
2110.0,nan
3160.0,nan
560.0,nan
400.0,nan
1120.0,nan
2190.0,nan
4330.0,80.0
4370.0,80.0
6290.0,170.0
24730.0,120.0
4660.0,130.0
nan,80.0
nan,100.0
nan,170.0
630.0,130.0
3140.0,70.0
1660.0,nan
nan,190.0
790.0,160.0
3410.0,140.0
2090.0,70.0
3480.0,110.0
2450.0,100.0
3620.0,240.0
2340.0,120.0
6950.0,460.0
2390.0,370.0
nan,330.0
9510.0,280.0
nan,480.0
nan,300.0
26850.0,450.0
7340.0,nan
nan,420.0
nan,510.0
nan,480.0
nan,380.0
nan,410.0
nan,420.0
nan,nan
nan,400.0
nan,390.0
nan,460.0
nan,230.0
nan,380.0
nan,290.0
nan,210.0
nan,270.0
nan,380.0
nan,370.0
1500.0,280.0
1510.0,nan
1000.0,nan
620.0,nan
790.0,nan
1640.0,590.0
4100.0,570.0
1770.0,560.0
3580.0,320.0
11800.0,360.0
5060.0,280.0
2710.0,340.0
6050.0,380.0
9230.0,450.0
4380.0,620.0
1780.0,440.0
7160.0,340.0
6920.0,480.0
9140.0,520.0
9300.0,420.0
11520.0,290.0
3570.0,320.0
6900.0,410.0
3280.0,570.0
5340.0,450.0
1500.0,440.0
4760.0,640.0
nan,570.0
nan,620.0
nan,320.0
nan,290.0
2160.0,410.0
1120.0,300.0
1880.0,560.0
4740.0,360.0
4000.0,620.0
130.0,280.0
3420.0,410.0
4730.0,nan
2700.0,nan
610.0,200.0
1950.0,310.0
950.0,120.0
1130.0,120.0
1840.0,130.0
220.0,170.0
440.0,190.0
220.0,180.0
1920.0,nan
1490.0,220.0
2070.0,160.0
2620.0,170.0
1110.0,220.0
9020.0,210.0
2740.0,190.0
3160.0,240.0
6030.0,240.0
3390.0,280.0
2500.0,410.0
2360.0,420.0
3790.0,nan
1510.0,300.0
3480.0,460.0
2610.0,340.0
4010.0,440.0
2840.0,420.0
2580.0,440.0
2900.0,400.0
7270.0,300.0
2880.0,510.0
3520.0,310.0
2970.0,300.0
nan,350.0
nan,360.0
nan,420.0
nan,340.0
nan,340.0
nan,370.0
nan,360.0
nan,280.0
1010.0,290.0
nan,320.0
nan,300.0
nan,440.0
nan,380.0
nan,340.0
nan,450.0
nan,410.0
nan,370.0
1920.0,350.0
5570.0,580.0
nan,410.0
nan,290.0
780.0,400.0
23170.0,430.0
670.0,420.0
810.0,380.0
290.0,470.0
220.0,640.0
2760.0,520.0
630.0,420.0
4500.0,530.0
4040.0,640.0
nan,370.0
nan,640.0
nan,610.0
nan,580.0
nan,390.0
nan,530.0
nan,600.0
nan,560.0
590.0,400.0
200.0,570.0
700.0,610.0
2650.0,730.0
690.0,440.0
2430.0,480.0
840.0,400.0
5360.0,380.0
1490.0,380.0
nan,450.0
1580.0,430.0
520.0,320.0
1580.0,420.0
1680.0,360.0
2800.0,400.0
380.0,350.0
560.0,430.0
2880.0,360.0
3310.0,210.0
1400.0,270.0
1540.0,380.0
740.0,380.0
2950.0,310.0
840.0,250.0
500.0,590.0
2470.0,570.0
2730.0,460.0
930.0,660.0
840.0,430.0
1210.0,490.0
12340.0,550.0
1260.0,480.0
9230.0,480.0
nan,530.0
nan,680.0
nan,380.0
1010.0,620.0
1940.0,390.0
1000.0,960.0
1120.0,600.0
680.0,770.0
1900.0,500.0
2160.0,500.0
310.0,560.0
4380.0,570.0
3240.0,570.0
3630.0,600.0
2080.0,650.0
4580.0,880.0
4410.0,530.0
nan,800.0
8000.0,1000.0
11070.0,1370.0
9270.0,850.0
8110.0,1020.0
10470.0,2240.0
1840.0,350.0
12500.0,390.0
8860.0,400.0
5890.0,360.0
7900.0,520.0
10560.0,380.0
960.0,490.0
970.0,490.0
nan,420.0
nan,450.0
nan,470.0
nan,460.0
nan,340.0
nan,390.0
nan,490.0
nan,460.0
nan,500.0
nan,530.0
2070.0,530.0
110.0,490.0
1250.0,620.0
220.0,540.0
5860.0,540.0
5850.0,330.0
3240.0,420.0
1740.0,590.0
3220.0,720.0
1030.0,610.0
4130.0,480.0
680.0,480.0
2100.0,520.0
2250.0,860.0
780.0,1000.0
2630.0,1200.0
1070.0,240.0
1110.0,800.0
3300.0,620.0
2460.0,840.0
2530.0,540.0
180.0,380.0
470.0,590.0
3800.0,nan
2160.0,nan
2680.0,nan
2790.0,nan
2280.0,nan
3020.0,540.0
530.0,470.0
1110.0,380.0
4570.0,520.0
3510.0,390.0
nan,370.0
1340.0,460.0
1920.0,560.0
680.0,510.0
680.0,350.0
3400.0,490.0
3160.0,710.0
2920.0,350.0
4350.0,390.0
1540.0,420.0
2130.0,580.0
nan,360.0
nan,470.0
220.0,420.0
580.0,460.0
950.0,400.0
450.0,nan
2090.0,260.0
1010.0,200.0
780.0,140.0
21980.0,150.0
nan,160.0
nan,150.0
nan,140.0
nan,120.0
nan,nan
nan,100.0
nan,430.0
nan,420.0
nan,320.0
nan,260.0
nan,260.0
nan,260.0
nan,310.0
320.0,160.0
1040.0,170.0
220.0,190.0
1280.0,110.0
1980.0,270.0
2460.0,170.0
4600.0,160.0
970.0,120.0
5200.0,130.0
1830.0,300.0
2460.0,250.0
2790.0,250.0
1720.0,160.0
1680.0,200.0
1880.0,290.0
220.0,160.0
960.0,270.0
1900.0,160.0
1940.0,100.0
2900.0,210.0
220.0,150.0
710.0,120.0
2580.0,170.0
620.0,270.0
5110.0,260.0
3080.0,300.0
1230.0,300.0
2720.0,260.0
4230.0,380.0
4840.0,330.0
3670.0,280.0
2440.0,300.0
6640.0,140.0
110.0,120.0
3130.0,120.0
3550.0,120.0
3810.0,120.0
1060.0,70.0
2030.0,140.0
1770.0,170.0
2710.0,160.0
3270.0,90.0
2400.0,140.0
3430.0,100.0
2610.0,160.0
2390.0,250.0
4580.0,240.0
2320.0,110.0
6920.0,180.0
4950.0,200.0
4630.0,200.0
1210.0,260.0
13190.0,370.0
6120.0,350.0
13510.0,240.0
6380.0,340.0
3820.0,300.0
8740.0,250.0
7890.0,320.0
14850.0,330.0
9020.0,550.0
9130.0,390.0
4010.0,280.0
6840.0,620.0
7180.0,470.0
6410.0,490.0
21330.0,380.0
8130.0,280.0
13480.0,260.0
2360.0,340.0
5130.0,210.0
6480.0,250.0
2920.0,100.0
1900.0,160.0
4460.0,180.0
4760.0,180.0
nan,240.0
nan,1980.0
5240.0,160.0
4340.0,140.0
nan,140.0
nan,170.0
nan,110.0
nan,100.0
nan,90.0
nan,100.0
nan,110.0
nan,120.0
7880.0,190.0
nan,70.0
nan,150.0
560.0,170.0
nan,90.0
nan,nan
nan,nan
880.0,nan
2020.0,nan
290.0,nan
1730.0,nan
1070.0,nan
970.0,nan
2820.0,930.0
210.0,420.0
400.0,410.0
2100.0,260.0
600.0,310.0
360.0,260.0
1790.0,250.0
2000.0,190.0
840.0,180.0
1260.0,370.0
1580.0,nan
520.0,190.0
1230.0,310.0
980.0,340.0
8440.0,220.0
5110.0,160.0
3350.0,200.0
4930.0,270.0
7020.0,290.0
5130.0,200.0
3580.0,220.0
5560.0,260.0
1350.0,210.0
5500.0,200.0
320.0,400.0
2050.0,270.0
3180.0,290.0
nan,340.0
nan,350.0
730.0,340.0
880.0,360.0
3320.0,320.0
340.0,300.0
2100.0,220.0
1680.0,210.0
860.0,240.0
6090.0,380.0
3060.0,230.0
1580.0,210.0
2610.0,260.0
3910.0,200.0
2200.0,240.0
3220.0,310.0
1000.0,220.0
1160.0,250.0
920.0,270.0
3290.0,220.0
2970.0,240.0
2420.0,430.0
590.0,190.0
2530.0,240.0
2200.0,240.0
1720.0,330.0
3160.0,300.0
3090.0,210.0
1230.0,340.0
530.0,410.0
3200.0,350.0
10530.0,470.0
5280.0,290.0
48970.0,200.0
5100.0,320.0
7700.0,240.0
160.0,190.0
2390.0,100.0
13670.0,110.0
5850.0,120.0
nan,170.0
nan,170.0
5140.0,230.0
2870.0,280.0
nan,390.0
nan,500.0
nan,780.0
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1890.0,nan
790.0,nan
1680.0,nan
1380.0,nan
1040.0,nan
nan,nan
3260.0,90.0
nan,nan
3190.0,100.0
2050.0,310.0
1530.0,nan
8040.0,nan
2610.0,nan
3480.0,nan
5560.0,110.0
4760.0,100.0
1310.0,100.0
7400.0,150.0
7000.0,140.0
4850.0,240.0
3600.0,200.0
3080.0,290.0
2210.0,150.0
670.0,230.0
1920.0,210.0
9070.0,270.0
9040.0,380.0
790.0,490.0
1320.0,230.0
1140.0,170.0
3160.0,150.0
2370.0,110.0
4040.0,70.0
3020.0,120.0
2610.0,110.0
9800.0,nan
5080.0,nan
3430.0,nan
8480.0,nan
5910.0,nan
6030.0,nan
11870.0,nan
2330.0,50.0
9110.0,120.0
6870.0,300.0
10070.0,120.0
11970.0,100.0
4050.0,280.0
7940.0,230.0
3430.0,290.0
2360.0,250.0
5080.0,170.0
3600.0,210.0
2810.0,260.0
4420.0,150.0
2600.0,290.0
4790.0,230.0
2410.0,220.0
6160.0,360.0
7930.0,320.0
4590.0,300.0
2920.0,270.0
500.0,310.0
1480.0,350.0
1780.0,200.0
3950.0,180.0
2050.0,180.0
26540.0,200.0
4620.0,490.0
12560.0,360.0
6090.0,410.0
2660.0,560.0
nan,390.0
nan,790.0
nan,360.0
nan,370.0
nan,350.0
nan,300.0
2270.0,520.0
9140.0,530.0
nan,300.0
nan,260.0
nan,380.0
nan,340.0
nan,200.0
nan,350.0
nan,330.0
nan,330.0
nan,290.0
nan,340.0
680.0,300.0
910.0,380.0
760.0,480.0
2000.0,580.0
2530.0,180.0
1370.0,250.0
2520.0,550.0
3320.0,520.0
1840.0,810.0
3790.0,1000.0
8120.0,100.0
4510.0,890.0
3600.0,820.0
2340.0,720.0
4000.0,510.0
nan,650.0
45500.0,740.0
nan,560.0
nan,450.0
nan,570.0
11880.0,570.0
nan,390.0
nan,560.0
6360.0,490.0
27170.0,230.0
5160.0,460.0
6180.0,500.0
10820.0,320.0
4940.0,310.0
850.0,360.0
2690.0,200.0
4110.0,310.0
3910.0,230.0
5280.0,270.0
1560.0,180.0
9230.0,320.0
7340.0,150.0
4010.0,300.0
6840.0,410.0
2280.0,360.0
3620.0,280.0
10050.0,460.0
7660.0,300.0
3660.0,300.0
2530.0,360.0
5880.0,290.0
5100.0,560.0
5130.0,310.0
4360.0,390.0
5390.0,570.0
2430.0,450.0
8660.0,350.0
3950.0,260.0
970.0,190.0
nan,200.0
2670.0,190.0
1680.0,290.0
510.0,200.0
1200.0,160.0
1250.0,310.0
410.0,200.0
2550.0,210.0
4420.0,110.0
590.0,140.0
2290.0,110.0
280.0,210.0
820.0,270.0
900.0,100.0
1810.0,170.0
4500.0,250.0
2790.0,230.0
3890.0,230.0
14920.0,140.0
12450.0,220.0
4260.0,250.0
2930.0,380.0
3480.0,200.0
3400.0,200.0
2980.0,180.0
470.0,220.0
2880.0,170.0
8910.0,240.0
5910.0,240.0
2600.0,220.0
2960.0,320.0
nan,390.0
7350.0,320.0
1320.0,360.0
17000.0,460.0
3450.0,260.0
7960.0,410.0
2640.0,280.0
7490.0,240.0
1590.0,230.0
2890.0,420.0
1650.0,250.0
3440.0,230.0
480.0,420.0
900.0,360.0
800.0,350.0
3380.0,340.0
900.0,330.0
1570.0,440.0
920.0,350.0
nan,250.0
2210.0,310.0
1610.0,250.0
5360.0,270.0
2840.0,200.0
6270.0,210.0
5160.0,250.0
1620.0,180.0
3630.0,460.0
1110.0,460.0
2080.0,490.0
2890.0,240.0
3160.0,420.0
1990.0,550.0
1380.0,620.0
3110.0,360.0
2780.0,1320.0
2460.0,510.0
2410.0,640.0
10800.0,570.0
5370.0,410.0
11930.0,960.0
6710.0,620.0
7620.0,700.0
12280.0,580.0
12430.0,610.0
14960.0,450.0
7350.0,510.0
20110.0,430.0
6100.0,530.0
14000.0,210.0
18990.0,170.0
5260.0,220.0
5440.0,240.0
7410.0,250.0
6060.0,280.0
1460.0,270.0
4870.0,200.0
4000.0,290.0
nan,210.0
nan,240.0
680.0,310.0
1880.0,220.0
4030.0,220.0
1460.0,440.0
2940.0,310.0
580.0,nan
3250.0,240.0
2310.0,600.0
4000.0,420.0
1810.0,350.0
5060.0,500.0
2650.0,520.0
8530.0,390.0
910.0,550.0
6640.0,670.0
2260.0,480.0
3760.0,650.0
7780.0,890.0
20110.0,720.0
nan,780.0
9430.0,920.0
6050.0,1250.0
9470.0,520.0
nan,740.0
nan,610.0
930.0,740.0
440.0,960.0
2320.0,1440.0
1990.0,1170.0
950.0,700.0
2410.0,990.0
2020.0,1120.0
410.0,80.0
3100.0,450.0
2950.0,360.0
2620.0,470.0
4830.0,380.0
1620.0,290.0
200.0,300.0
2790.0,410.0
5250.0,400.0
2250.0,370.0
4040.0,240.0
630.0,260.0
180.0,330.0
2720.0,260.0
2290.0,280.0
6700.0,170.0
970.0,210.0
1310.0,170.0
320.0,190.0
2090.0,130.0
450.0,130.0
11920.0,110.0
990.0,140.0
3450.0,140.0
5550.0,80.0
3040.0,190.0
4240.0,90.0
2610.0,100.0
nan,100.0
2840.0,190.0
4260.0,140.0
1670.0,120.0
2040.0,320.0
2250.0,330.0
1830.0,1230.0
1990.0,310.0
1960.0,600.0
3010.0,580.0
450.0,650.0
2130.0,630.0
630.0,270.0
2120.0,440.0
200.0,500.0
8430.0,210.0
160.0,220.0
590.0,270.0
130.0,340.0
790.0,340.0
950.0,270.0
680.0,330.0
1480.0,270.0
2000.0,250.0
5430.0,360.0
1830.0,500.0
3970.0,360.0
1560.0,230.0
5740.0,390.0
4360.0,330.0
9230.0,250.0
440.0,320.0
7380.0,230.0
4820.0,270.0
4320.0,360.0
9440.0,600.0
3460.0,350.0
4360.0,290.0
4490.0,420.0
1960.0,370.0
1050.0,320.0
5290.0,340.0
5330.0,320.0
5640.0,250.0
3940.0,70.0
6270.0,140.0
2930.0,130.0
6000.0,100.0
3480.0,150.0
3320.0,360.0
3370.0,210.0
6090.0,290.0
4800.0,110.0
3010.0,210.0
2740.0,110.0
3740.0,170.0
4660.0,180.0
3970.0,100.0
12740.0,100.0
22120.0,120.0
3220.0,160.0
4580.0,100.0
11610.0,100.0
31410.0,100.0
6820.0,130.0
9820.0,100.0
2410.0,410.0
4500.0,430.0
6220.0,500.0
4380.0,700.0
10270.0,640.0
8760.0,280.0
95730.0,240.0
14740.0,400.0
6410.0,470.0
6900.0,280.0
7250.0,280.0
7700.0,670.0
9380.0,570.0
9770.0,440.0
6240.0,480.0
12870.0,330.0
5530.0,340.0
3500.0,220.0
11180.0,310.0
6850.0,820.0
6010.0,630.0
2960.0,330.0
2370.0,660.0
8980.0,570.0
4930.0,470.0
4660.0,580.0
9180.0,430.0
5000.0,500.0
11600.0,230.0
nan,350.0
nan,320.0
4610.0,210.0
7110.0,220.0
6530.0,170.0
22120.0,350.0
1830.0,220.0
nan,210.0
nan,230.0
nan,300.0
110.0,270.0
3060.0,170.0
840.0,230.0
nan,170.0
nan,200.0
4060.0,280.0
840.0,290.0
2690.0,240.0
1610.0,280.0
2150.0,320.0
3180.0,170.0
3990.0,190.0
3910.0,160.0
4070.0,280.0
430.0,370.0
1340.0,nan
2240.0,250.0
nan,300.0
470.0,320.0
1300.0,420.0
6170.0,260.0
5130.0,250.0
2460.0,420.0
4400.0,310.0
6060.0,380.0
4580.0,250.0
4940.0,340.0
33330.0,nan
2930.0,140.0
3750.0,270.0
770.0,270.0
2420.0,300.0
3000.0,260.0
3060.0,260.0
3810.0,280.0
5370.0,180.0
2040.0,170.0
4720.0,230.0
2200.0,100.0
3140.0,300.0
1360.0,140.0
3430.0,180.0
2830.0,230.0
1090.0,90.0
4110.0,140.0
2170.0,400.0
3220.0,230.0
2900.0,130.0
3390.0,210.0
6820.0,100.0
4520.0,300.0
1520.0,180.0
4690.0,260.0
4770.0,250.0
1580.0,240.0
6350.0,270.0
5060.0,330.0
3080.0,420.0
2000.0,210.0
3140.0,180.0
2210.0,200.0
3220.0,200.0
1960.0,200.0
120.0,260.0
1030.0,140.0
6210.0,210.0
6550.0,210.0
11280.0,930.0
8430.0,100.0
4920.0,90.0
4550.0,70.0
6400.0,110.0
4030.0,140.0
3740.0,140.0
9240.0,250.0
4770.0,60.0
1830.0,160.0
1180.0,170.0
820.0,150.0
320.0,160.0
1610.0,160.0
nan,740.0
1370.0,nan
7540.0,130.0
1640.0,110.0
18690.0,390.0
12720.0,nan
2910.0,nan
6900.0,nan
30120.0,nan
4040.0,500.0
5060.0,480.0
8880.0,560.0
nan,250.0
7700.0,380.0
7800.0,360.0
400.0,330.0
1310.0,280.0
4110.0,290.0
4780.0,450.0
2710.0,330.0
3350.0,430.0
5790.0,360.0
4910.0,370.0
3290.0,530.0
1760.0,320.0
3180.0,420.0
3920.0,200.0
4220.0,230.0
3070.0,380.0
5230.0,470.0
2600.0,350.0
730.0,280.0
840.0,320.0
2500.0,270.0
860.0,240.0
2120.0,260.0
5400.0,210.0
250.0,350.0
1110.0,350.0
2260.0,220.0
2410.0,250.0
620.0,290.0
310.0,300.0
5280.0,270.0
1670.0,270.0
2130.0,240.0
3860.0,140.0
1220.0,150.0
2110.0,300.0
3580.0,230.0
1490.0,220.0
1920.0,140.0
670.0,230.0
320.0,210.0
1010.0,180.0
nan,160.0
nan,180.0
1500.0,280.0
nan,250.0
nan,110.0
620.0,160.0
1040.0,40.0
1100.0,120.0
nan,100.0
2390.0,130.0
2430.0,120.0
320.0,100.0
1490.0,100.0
6890.0,90.0
5000.0,140.0
3960.0,180.0
5980.0,130.0
4660.0,120.0
2760.0,270.0
1590.0,190.0
710.0,250.0
1950.0,200.0
11530.0,240.0
1570.0,150.0
2040.0,140.0
2450.0,160.0
480.0,140.0
540.0,160.0
840.0,160.0
1490.0,150.0
1890.0,240.0
220.0,360.0
1700.0,390.0
1460.0,180.0
1810.0,160.0
1940.0,210.0
630.0,280.0
3870.0,250.0
210.0,360.0
590.0,260.0
5450.0,540.0
1580.0,240.0
3940.0,290.0
2880.0,260.0
5470.0,480.0
5610.0,300.0
6860.0,220.0
3240.0,180.0
15190.0,200.0
14160.0,210.0
nan,250.0
nan,160.0
14140.0,220.0
8690.0,270.0
5440.0,390.0
5120.0,290.0
10870.0,280.0
4440.0,360.0
3210.0,260.0
9730.0,280.0
7290.0,350.0
4380.0,400.0
2190.0,200.0
11610.0,240.0
5960.0,250.0
5840.0,300.0
nan,230.0
nan,330.0
nan,460.0
5290.0,270.0
2040.0,520.0
110.0,260.0
1680.0,340.0
1110.0,310.0
1530.0,240.0
3160.0,330.0
840.0,220.0
200.0,120.0
1310.0,460.0
4200.0,430.0
1420.0,390.0
870.0,520.0
2610.0,570.0
10030.0,440.0
2920.0,340.0
3260.0,240.0
4310.0,260.0
220.0,530.0
1150.0,480.0
3400.0,330.0
5310.0,430.0
2340.0,970.0
3870.0,660.0
3790.0,350.0
7830.0,300.0
9800.0,300.0
2560.0,400.0
12420.0,270.0
12320.0,470.0
56870.0,270.0
3800.0,390.0
7140.0,480.0
7990.0,430.0
7930.0,400.0
4670.0,540.0
3370.0,660.0
7780.0,600.0
11520.0,520.0
20300.0,480.0
7900.0,610.0
10470.0,360.0
4280.0,510.0
89100.0,460.0
50870.0,290.0
9440.0,670.0
3110.0,490.0
5470.0,470.0
8440.0,550.0
20300.0,580.0
5060.0,620.0
5190.0,530.0
4760.0,960.0
4020.0,1030.0
6540.0,710.0
7190.0,1050.0
nan,1190.0
34910.0,730.0
12570.0,780.0
1620.0,1120.0
5690.0,1260.0
5290.0,1010.0
5170.0,40.0
11100.0,40.0
57180.0,70.0
5440.0,100.0
12080.0,170.0
5200.0,170.0
9450.0,190.0
8850.0,170.0
9270.0,210.0
8300.0,280.0
9730.0,200.0
6210.0,230.0
5440.0,170.0
5390.0,260.0
3790.0,220.0
1390.0,200.0
1350.0,240.0
3240.0,250.0
1550.0,210.0
1230.0,270.0
1090.0,200.0
1380.0,120.0
1100.0,70.0
250.0,70.0
4060.0,780.0
1870.0,100.0
2050.0,1290.0
2050.0,140.0
920.0,1070.0
2840.0,70.0
3610.0,80.0
4110.0,100.0
1470.0,100.0
2480.0,80.0
3820.0,70.0
11200.0,140.0
7650.0,240.0
4680.0,180.0
200.0,170.0
6520.0,180.0
5790.0,220.0
4400.0,240.0
5110.0,120.0
7250.0,80.0
3100.0,100.0
750.0,160.0
5500.0,120.0
8140.0,140.0
3170.0,160.0
2390.0,120.0
4500.0,180.0
4960.0,130.0
1570.0,200.0
6110.0,170.0
4190.0,250.0
4110.0,210.0
870.0,260.0
9130.0,250.0
nan,300.0
nan,460.0
nan,390.0
nan,490.0
nan,390.0
nan,470.0
nan,nan
nan,440.0
nan,480.0
nan,610.0
410.0,800.0
1590.0,530.0
